customer_id,avg_transaction_amount,transaction_amount_std,total_spend,transaction_count,unique_merchants,unique_mcc_count,online_transaction_ratio,international_ratio,peak_hour,weekend_ratio,avg_fraud_score,avg_velocity_24h,decline_rate,avg_available_credit,avg_spending_limit,chargeback_count,transaction_frequency,merchant_diversity,spend_per_merchant,amount_variance_coef,chargeback_rate,cluster,pca_1,pca_2
CUST_000011,158.32129921259843,46.01132161204666,40213.61,254,126,90,0.42913385826771655,0.10236220472440945,10,0.3110236220472441,20.311338582677166,2.956692913385827,0.0,10165.629763779527,3753.9370078740158,1,2.8222222222222224,0.49606299212598426,319.15563492063495,0.2906199092660383,0.003937007874015748,2,1.2891797063181933,1.2499937971695145
CUST_000012,278.3912834224599,89.36993143368194,104118.34,374,180,97,0.45187165775401067,0.15240641711229946,14,0.26737967914438504,19.67692513368984,2.9732620320855614,0.008021390374331552,10249.87013368984,3771.390374331551,3,4.155555555555556,0.48128342245989303,578.4352222222223,0.32102273582345864,0.008021390374331552,2,3.5419500153269774,4.891494618857312
CUST_000013,279.34662921348314,79.94970627107482,99447.4,356,155,95,0.38202247191011235,0.15168539325842698,13,0.3061797752808989,20.205252808988764,2.9775280898876404,0.0028089887640449437,10648.32797752809,3245.7865168539324,1,3.9555555555555557,0.4353932584269663,641.596129032258,0.28620250939192615,0.0028089887640449437,2,2.524340041610749,4.684608746175024
CUST_000014,212.16852517985612,65.08842172724273,58982.85,278,128,92,0.4064748201438849,0.12589928057553956,13,0.23741007194244604,20.53654676258993,2.8956834532374103,0.017985611510791366,9952.04284172662,3699.640287769784,2,3.088888888888889,0.460431654676259,460.803515625,0.30677699094183275,0.007194244604316547,2,1.7323058826656794,2.6757359069218616
CUST_000015,221.1120802919708,70.51948589239946,60584.71,274,133,90,0.31386861313868614,0.145985401459854,13,0.3175182481751825,20.60105839416058,2.9306569343065694,0.021897810218978103,11298.452700729928,4180.656934306569,2,3.0444444444444443,0.4854014598540146,455.52413533834584,0.3189309503093677,0.0072992700729927005,2,1.8713714832006973,2.7585787870274294
CUST_000016,299.49614545454546,89.57255653172126,82361.44,275,132,88,0.3381818181818182,0.14909090909090908,11,0.3090909090909091,19.733963636363637,2.909090909090909,0.01090909090909091,10821.447054545455,3861.818181818182,1,3.0555555555555554,0.48,623.9503030303031,0.29907749362108466,0.0036363636363636364,2,1.2229165965639779,4.102629948282358
CUST_000017,235.6004827586207,70.6716080511914,68324.14,290,146,90,0.33448275862068966,0.16896551724137931,12,0.30344827586206896,19.449965517241377,2.8586206896551722,0.013793103448275862,10573.504620689655,3756.896551724138,1,3.2222222222222223,0.503448275862069,467.97356164383564,0.29996376587902174,0.0034482758620689655,2,1.7971059115947758,2.9987023900497216
CUST_000018,180.40232704402516,51.758762865519145,57367.94,318,167,94,0.36163522012578614,0.13836477987421383,14,0.22327044025157233,19.995786163522013,2.9276729559748427,0.0031446540880503146,10319.753773584906,3869.496855345912,1,3.533333333333333,0.5251572327044025,343.5205988023952,0.2869074014377209,0.0031446540880503146,2,2.624199347005154,2.146462969368505
CUST_000019,153.02385620915032,46.17416695440595,46825.3,306,142,93,0.4444444444444444,0.17320261437908496,15,0.3431372549019608,20.00248366013072,2.8790849673202614,0.00980392156862745,10706.132418300655,3669.9346405228757,2,3.4,0.46405228758169936,329.75563380281693,0.3017448919291114,0.006535947712418301,2,2.5920840517396164,1.7500694885183259
CUST_000020,247.7015972222222,76.38038404217103,71338.06,288,131,96,0.4097222222222222,0.13541666666666666,12,0.2777777777777778,19.890659722222225,2.9340277777777777,0.010416666666666666,10552.471875,3677.0833333333335,0,3.2,0.4548611111111111,544.5653435114504,0.3083564454114011,0.0,2,1.3370977934860329,3.362109247871362
CUST_000021,175.49607902735562,52.58541794077449,57738.21,329,152,95,0.41033434650455924,0.13677811550151975,12,0.2887537993920973,19.785410334346505,2.978723404255319,0.00911854103343465,10796.077477203648,3411.854103343465,0,3.6555555555555554,0.46200607902735563,379.8566447368421,0.29963870550394284,0.0,2,2.1452456487217497,2.265989497248915
CUST_000022,236.56579925650556,65.34519904235447,63636.2,269,124,95,0.4200743494423792,0.14869888475836432,12,0.35315985130111527,19.193940520446098,3.026022304832714,0.0,10801.848029739778,3661.710037174721,1,2.988888888888889,0.46096654275092935,513.1951612903225,0.27622420167127126,0.0037174721189591076,2,1.4814412897804679,2.863965663592501
CUST_000023,171.02538194444443,52.78681237609654,49255.31,288,145,95,0.3680555555555556,0.1736111111111111,13,0.2847222222222222,20.145590277777778,3.0625,0.006944444444444444,10508.964027777778,3793.402777777778,1,3.2,0.5034722222222222,339.6917931034483,0.30864899569844967,0.003472222222222222,2,2.0589088510169513,1.8521240745271286
CUST_000024,147.7906711409396,44.653660011358596,44041.62,298,145,92,0.348993288590604,0.13758389261744966,15,0.3187919463087248,19.824429530201343,2.9932885906040267,0.013422818791946308,10573.70879194631,3610.738255033557,0,3.311111111111111,0.4865771812080537,303.7353103448276,0.30214126281878056,0.0,2,2.0380511739039733,1.4550176207809313
CUST_000025,206.11430420711974,65.13177025096157,63689.32,309,145,97,0.36893203883495146,0.12297734627831715,13,0.2815533980582524,19.842880258899676,2.928802588996764,0.019417475728155338,10603.45139158576,3818.770226537217,0,3.433333333333333,0.4692556634304207,439.2366896551724,0.31599830250263505,0.0,2,1.8999619887807335,2.7060766674192553
CUST_000026,159.7929142857143,52.053962330911304,55927.52,350,156,97,0.42,0.13428571428571429,13,0.26571428571428574,20.054485714285715,3.0114285714285716,0.022857142857142857,10164.27757142857,3774.285714285714,1,3.888888888888889,0.44571428571428573,358.50974358974355,0.3257588896453652,0.002857142857142857,2,2.6699750370670006,2.222198637137414
CUST_000027,243.4168953068592,68.8914781895232,67426.48,277,133,91,0.4332129963898917,0.12274368231046931,13,0.3140794223826715,19.85938628158845,2.9422382671480145,0.021660649819494584,10793.106281588447,4137.184115523466,1,3.077777777777778,0.48014440433212996,506.96601503759393,0.28301847372868827,0.0036101083032490976,2,1.6564763199577122,2.8636508023928187
CUST_000028,270.77996835443037,73.33635553295608,85566.47,316,155,94,0.43037974683544306,0.13924050632911392,11,0.2974683544303797,20.243037974683546,3.0,0.006329113924050633,10512.293765822786,3857.5949367088606,1,3.511111111111111,0.49050632911392406,552.0417419354839,0.2708337547220789,0.0031645569620253164,2,2.1388525089709867,3.68695725045301
CUST_000029,276.5611042944785,88.4572859564252,90158.92,326,156,94,0.4110429447852761,0.15337423312883436,12,0.3006134969325153,19.87312883435583,3.0,0.018404907975460124,10996.156717791411,4004.601226993865,0,3.6222222222222222,0.4785276073619632,577.9417948717949,0.3198471678874882,0.0,2,1.964203373328971,4.1421032739938735
CUST_000030,226.21906614785993,69.05819552693956,58138.3,257,130,92,0.43190661478599224,0.1556420233463035,14,0.32684824902723736,20.182140077821014,3.105058365758755,0.0,11162.451712062257,3468.871595330739,2,2.8555555555555556,0.5058365758754864,447.21769230769235,0.305271331470364,0.007782101167315175,2,1.7543487241621318,2.6732695803788182
CUST_000031,184.53957317073173,58.245072328754006,60528.98,328,160,96,0.40853658536585363,0.15853658536585366,12,0.2865853658536585,20.13359756097561,2.7134146341463414,0.012195121951219513,10877.935121951221,3990.8536585365855,1,3.6444444444444444,0.4878048780487805,378.306125,0.3156237511987037,0.003048780487804878,2,2.525099767264111,2.4326080318781673
CUST_000032,273.4719047619048,85.26500903346106,74657.83,273,133,91,0.3956043956043956,0.1684981684981685,12,0.31135531135531136,19.777875457875457,2.9450549450549453,0.007326007326007326,10385.412673992674,3496.3369963369964,1,3.033333333333333,0.48717948717948717,561.3370676691729,0.31178708872377975,0.003663003663003663,2,1.3204680278238068,3.678213111203595
CUST_000033,169.74519230769232,52.846741438407136,44133.75,260,134,89,0.41923076923076924,0.16153846153846155,12,0.27692307692307694,20.28780769230769,3.046153846153846,0.007692307692307693,10630.39873076923,3836.5384615384614,1,2.888888888888889,0.5153846153846153,329.3563432835821,0.31132982748997884,0.0038461538461538464,2,1.524186976628684,1.539709235399521
CUST_000034,213.60816711590297,65.70871965983022,79248.63,371,147,97,0.38544474393531,0.1509433962264151,15,0.31266846361185985,19.8633423180593,2.8894878706199463,0.01078167115902965,10371.986091644205,3614.55525606469,1,4.122222222222222,0.39622641509433965,539.1063265306123,0.30761333027204396,0.0026954177897574125,2,2.8085856742689854,3.70005113865587
CUST_000035,302.2969168900804,89.50137819799116,112756.75,373,169,94,0.3806970509383378,0.16621983914209115,8,0.2949061662198391,20.62281501340483,2.8203753351206435,0.013404825737265416,10680.580294906167,3474.530831099196,1,4.144444444444445,0.45308310991957107,667.1997041420118,0.2960710916894173,0.002680965147453083,2,2.469717904571434,5.165342918065358
CUST_000036,145.9573371104816,48.16276189370564,51522.94,353,173,95,0.40509915014164305,0.17847025495750707,14,0.3626062322946176,19.531926345609065,2.8895184135977336,0.0084985835694051,10554.391416430595,3831.444759206799,1,3.922222222222222,0.49008498583569404,297.82046242774567,0.32997835427244815,0.0028328611898017,2,3.077513538266064,1.9082675903439388
CUST_000037,171.93968965517243,48.87756852327704,49862.51,290,147,94,0.38620689655172413,0.17586206896551723,12,0.2793103448275862,19.953379310344825,3.1379310344827585,0.010344827586206896,10796.626586206896,3905.1724137931033,1,3.2222222222222223,0.506896551724138,339.20074829931974,0.28427158744616626,0.0034482758620689655,2,2.091826567980555,1.7117693047034144
CUST_000038,181.58575757575758,56.49402556818886,47938.64,264,130,95,0.375,0.1856060606060606,13,0.2803030303030303,19.7625,2.7992424242424243,0.015151515151515152,11398.274962121212,3867.4242424242425,0,2.933333333333333,0.49242424242424243,368.75876923076925,0.3111148491071474,0.0,2,1.4541224526650336,1.8492066149467639
CUST_000039,171.63961538461538,51.079293552495,58014.19,338,149,92,0.4437869822485207,0.17455621301775148,10,0.23372781065088757,19.815059171597632,3.1272189349112427,0.008875739644970414,11184.541597633137,3798.816568047337,0,3.7555555555555555,0.4408284023668639,389.35697986577185,0.29759617812027217,0.0,2,2.0475093517764864,2.265578367666496
CUST_000040,255.16592833876223,76.16932365920502,78335.94,307,136,93,0.3973941368078176,0.16612377850162866,14,0.31596091205211724,19.49045602605863,2.9381107491856677,0.019543973941368076,10001.265960912051,3724.755700325733,0,3.411111111111111,0.44299674267100975,575.9995588235295,0.29850899042477747,0.0,2,1.6499024693271496,3.6001605987720353
CUST_000041,256.6935580524344,81.5720640601734,68537.18,267,124,91,0.40074906367041196,0.16104868913857678,12,0.31086142322097376,19.519063670411985,3.198501872659176,0.00749063670411985,10868.962734082395,3691.0112359550562,1,2.966666666666667,0.46441947565543074,552.719193548387,0.3177799422746355,0.003745318352059925,2,1.21295285088974,3.4190671818381104
CUST_000042,209.44700636942676,70.83218558657646,65766.36,314,150,95,0.43312101910828027,0.15286624203821655,12,0.31210191082802546,20.157006369426753,3.0955414012738856,0.022292993630573247,10126.9950955414,3840.764331210191,0,3.488888888888889,0.47770700636942676,438.4424,0.3381866698139445,0.0,2,1.8412180569584695,2.771784746077857
CUST_000043,296.45296875,89.46877221764228,75891.96,256,121,92,0.41796875,0.12890625,13,0.3203125,19.763515625,2.93359375,0.01171875,10551.1069140625,3548.828125,4,2.8444444444444446,0.47265625,627.2062809917356,0.30179752489876954,0.015625,2,1.783488823864321,4.087505500442695
CUST_000044,296.71502732240435,85.53803229982134,108597.7,366,182,97,0.4016393442622951,0.10655737704918032,11,0.2923497267759563,19.38363387978142,2.800546448087432,0.00819672131147541,10143.989972677597,3915.3005464480875,1,4.066666666666666,0.4972677595628415,596.6906593406593,0.2882834518754505,0.00273224043715847,2,2.8849938698813085,4.760090238370705
CUST_000045,270.9734507042254,81.72333707070965,76956.46,284,149,91,0.36619718309859156,0.16901408450704225,11,0.3415492957746479,19.5281338028169,3.0774647887323945,0.01056338028169014,10452.408309859155,3579.225352112676,1,3.1555555555555554,0.5246478873239436,516.4863087248323,0.3015916757096355,0.0035211267605633804,2,1.6436858699285326,3.482890817502636
CUST_000046,202.79298507462684,59.758987769258276,67935.65,335,163,98,0.3701492537313433,0.13432835820895522,11,0.26865671641791045,20.544208955223883,2.976119402985075,0.008955223880597015,10620.78223880597,3416.417910447761,0,3.7222222222222223,0.48656716417910445,416.7831288343558,0.2946797580166161,0.0,2,2.256996112377738,2.7498520854861663
CUST_000047,189.34027491408935,55.50542633236821,55098.02,291,135,97,0.4054982817869416,0.15807560137457044,11,0.3436426116838488,20.08168384879725,2.738831615120275,0.024054982817869417,10415.041993127148,3859.106529209622,1,3.2333333333333334,0.4639175257731959,408.13348148148145,0.293151715120056,0.003436426116838488,2,1.8494603584301792,2.1067634358243117
CUST_000048,230.49018927444794,66.39895289009283,73065.39,317,163,95,0.3659305993690852,0.14195583596214512,14,0.277602523659306,19.98258675078864,2.917981072555205,0.00946372239747634,10458.946940063091,3723.97476340694,0,3.522222222222222,0.5141955835962145,448.2539263803681,0.28807713291011555,0.0,2,2.2510823362643158,2.999293486122186
CUST_000049,263.2355625,81.23068096918234,84235.38,320,157,91,0.45,0.153125,13,0.340625,19.53590625,2.86875,0.003125,10838.63496875,3487.5,0,3.5555555555555554,0.490625,536.5310828025478,0.3085855125261897,0.0,2,1.9709617872924403,3.816145276319821
CUST_000050,268.89974545454544,79.93870438463519,73947.43,275,140,90,0.37454545454545457,0.12727272727272726,12,0.29818181818181816,20.332945454545456,3.1636363636363636,0.01090909090909091,10234.733636363637,3627.2727272727275,1,3.0555555555555554,0.509090909090909,528.1959285714286,0.29728069935323886,0.0036363636363636364,2,1.4583986655610182,3.392315856855637
CUST_000051,260.9975935828877,75.84802797046635,97613.1,374,171,97,0.3850267379679144,0.12299465240641712,13,0.2914438502673797,20.035454545454545,2.9385026737967914,0.016042780748663103,10635.313155080214,3700.5347593582887,1,4.155555555555556,0.4572192513368984,570.8368421052631,0.2906081505551449,0.00267379679144385,2,2.9957121916159513,4.3062637078298724
CUST_000052,284.43527220630375,83.20482933353587,99267.91,349,171,93,0.42406876790830944,0.1518624641833811,13,0.30659025787965616,20.187478510028654,3.0601719197707737,0.014326647564469915,10751.893323782235,3858.166189111748,2,3.8777777777777778,0.4899713467048711,580.5140935672515,0.2925264109761555,0.0057306590257879654,2,2.943420743233643,4.435712295833564
CUST_000053,243.00767567567567,70.91239827994276,89912.84,370,171,98,0.4027027027027027,0.17567567567567569,13,0.2810810810810811,20.26591891891892,2.997297297297297,0.010810810810810811,10084.025594594596,3854.054054054054,4,4.111111111111111,0.46216216216216216,525.806081871345,0.2918113515664595,0.010810810810810811,2,3.719773826918538,4.076646120752318
CUST_000054,165.44914835164835,49.27356942800348,60223.49,364,168,96,0.4230769230769231,0.1565934065934066,14,0.2774725274725275,19.713351648351647,3.0,0.019230769230769232,10763.515164835166,4070.054945054945,4,4.044444444444444,0.46153846153846156,358.47315476190477,0.297817002498415,0.01098901098901099,2,3.847017241783204,2.46097968996223
CUST_000055,305.4377064220184,86.8317007889473,99878.13,327,149,95,0.3761467889908257,0.1437308868501529,14,0.3211009174311927,19.794006116207953,3.0489296636085625,0.009174311926605505,10475.773211009175,3752.293577981651,0,3.6333333333333333,0.45565749235474007,670.3230201342283,0.2842861210756125,0.0,2,2.0082436378714337,4.670000974996243
CUST_000056,291.26478260869567,85.87478690893857,107185.44,368,183,96,0.33967391304347827,0.15760869565217392,13,0.28532608695652173,19.627391304347828,3.0244565217391304,0.002717391304347826,10547.606413043479,3849.1847826086955,1,4.088888888888889,0.49728260869565216,585.7127868852459,0.2948340892428057,0.002717391304347826,2,3.0535505279924395,4.8207962654708245
CUST_000057,166.757680608365,52.24522587799421,43857.27,263,127,93,0.3612167300380228,0.1520912547528517,11,0.29277566539923955,20.581825095057035,2.897338403041825,0.0076045627376425855,10647.204828897338,3296.577946768061,0,2.922222222222222,0.4828897338403042,345.33283464566927,0.3133002671144939,0.0,2,1.156547198201502,1.6489619148840293
CUST_000058,266.31739130434784,77.22258214047685,73503.6,276,127,95,0.35507246376811596,0.15579710144927536,12,0.29347826086956524,19.876485507246375,2.7717391304347827,0.007246376811594203,10514.619347826087,3865.942028985507,2,3.066666666666667,0.4601449275362319,578.768503937008,0.2899644734512542,0.007246376811594203,2,1.6791127323818351,3.6339289823822782
CUST_000059,194.74536964980544,52.98489391849559,50049.56,257,133,90,0.3735408560311284,0.16342412451361868,12,0.26459143968871596,20.014980544747083,2.9844357976653697,0.019455252918287938,10680.577821011673,3809.338521400778,1,2.8555555555555556,0.5175097276264592,376.3124812030075,0.2720726763043145,0.0038910505836575876,2,1.509519782640256,1.7492651742236471
CUST_000060,248.86243150684933,76.63216849352068,72667.83,292,144,92,0.3904109589041096,0.17465753424657535,14,0.2226027397260274,20.083219178082192,3.1198630136986303,0.0136986301369863,10096.36448630137,4121.575342465753,2,3.2444444444444445,0.4931506849315068,504.63770833333336,0.3079298391063561,0.00684931506849315,2,2.1088793615722006,3.3681738665124703
CUST_000061,301.1365,89.02715182811036,90340.95,300,135,93,0.3933333333333333,0.15333333333333332,14,0.28,20.1937,2.9266666666666667,0.0033333333333333335,10677.945033333333,4173.333333333333,1,3.3333333333333335,0.45,669.1922222222222,0.2956372004991436,0.0033333333333333335,2,1.7891188897563084,4.502170279652057
CUST_000062,279.13891608391606,88.00285085820734,79833.73,286,132,93,0.38461538461538464,0.17832167832167833,15,0.34265734265734266,19.851573426573427,3.0839160839160837,0.013986013986013986,10350.89027972028,3975.5244755244757,2,3.1777777777777776,0.46153846153846156,604.8009848484849,0.3152654316095127,0.006993006993006993,2,1.9303890650981357,4.023124371428563
CUST_000063,284.3732584269663,79.85010054268363,101236.88,356,165,95,0.398876404494382,0.15730337078651685,15,0.2556179775280899,20.26429775280899,3.087078651685393,0.011235955056179775,10489.302808988763,3870.7865168539324,1,3.9555555555555557,0.46348314606741575,613.5568484848485,0.28079328198572867,0.0028089887640449437,2,2.840158675854703,4.549209894549028
CUST_000064,232.63182432432433,67.8614541901082,68859.02,296,146,94,0.3581081081081081,0.15202702702702703,14,0.2905405405405405,19.36722972972973,3.0472972972972974,0.006756756756756757,10525.401081081081,3988.175675675676,1,3.2888888888888888,0.49324324324324326,471.6371232876713,0.2917118257023122,0.0033783783783783786,2,2.0929951038463597,3.005297418713992
CUST_000065,263.95867595818817,75.47642944944194,75756.14,287,142,92,0.3693379790940767,0.13240418118466898,12,0.2926829268292683,20.134703832752614,3.0696864111498257,0.020905923344947737,11072.000696864112,4006.968641114983,4,3.188888888888889,0.49477351916376305,533.4939436619718,0.2859403244672951,0.013937282229965157,2,2.4821551005786455,3.5356315391783286
CUST_000066,268.41593750000004,77.59747436584816,85893.1,320,157,96,0.403125,0.15625,10,0.3,19.97121875,3.028125,0.00625,9967.206781249999,3693.75,1,3.5555555555555554,0.490625,547.0898089171975,0.28909413907603065,0.003125,2,2.075158419435002,3.80591580120433
CUST_000067,240.4463568773234,72.3033135279836,64680.07,269,133,94,0.40148698884758366,0.16728624535315986,10,0.2527881040892193,20.34267657992565,3.163568773234201,0.011152416356877323,10351.786914498141,3838.289962825279,2,2.988888888888889,0.4944237918215613,486.31631578947366,0.30070454993365947,0.007434944237918215,2,1.5671671280304376,2.940471383885711
CUST_000068,239.54611898016998,70.1651922855944,84559.78,353,174,96,0.39943342776203966,0.15864022662889518,11,0.311614730878187,20.01416430594901,2.8356940509915014,0.0113314447592068,10371.480849858357,3855.5240793201133,3,3.922222222222222,0.49291784702549574,485.9757471264368,0.2929089086657371,0.0084985835694051,2,3.2414801606512382,3.669682285119552
CUST_000069,261.0665134099617,77.39560826655983,68138.36,261,130,95,0.39080459770114945,0.17624521072796934,8,0.2681992337164751,20.480996168582376,3.1149425287356323,0.011494252873563218,9920.034022988506,3978.927203065134,2,2.9,0.49808429118773945,524.1412307692308,0.2964593476798108,0.007662835249042145,2,1.2918925651141993,3.149736305235396
CUST_000070,276.51659574468084,90.18232919949897,103970.24,376,172,96,0.40425531914893614,0.15691489361702127,13,0.2898936170212766,20.208882978723405,2.976063829787234,0.005319148936170213,10714.386143617021,3711.436170212766,1,4.177777777777778,0.4574468085106383,604.4781395348838,0.3261371309618177,0.0026595744680851063,2,2.905610741110763,4.906149789894424
CUST_000071,195.30810888252148,59.17430702535213,68162.53,349,149,97,0.4040114613180516,0.1174785100286533,14,0.35816618911174786,20.07830945558739,3.002865329512894,0.008595988538681949,10326.136561604584,3922.6361031518622,2,3.8777777777777778,0.4269340974212034,457.466644295302,0.30297926370761025,0.0057306590257879654,2,2.924245446115379,2.9855882655429618
CUST_000072,196.73129963898916,61.39957444301289,54494.57,277,120,91,0.3971119133574007,0.1552346570397112,15,0.2888086642599278,19.29657039711191,3.0866425992779782,0.010830324909747292,10649.296823104694,3823.104693140794,0,3.077777777777778,0.4332129963898917,454.1214166666667,0.3120986571820747,0.0,2,1.3673653045088217,2.434612293935901
CUST_000073,281.04349206349207,86.08602074574357,70822.96,252,136,90,0.34523809523809523,0.0992063492063492,9,0.2619047619047619,19.742976190476192,2.8968253968253967,0.007936507936507936,10660.114444444444,3605.15873015873,0,2.8,0.5396825396825397,520.7570588235294,0.30630853649617834,0.0,2,0.7130147162603411,3.333116840825259
CUST_000074,152.09358757062145,47.06407909347892,53841.13,354,164,94,0.4011299435028249,0.17796610169491525,13,0.2514124293785311,19.803531073446326,3.022598870056497,0.014124293785310734,9976.690367231638,3939.2655367231637,1,3.933333333333333,0.4632768361581921,328.2995731707317,0.3094415737391013,0.002824858757062147,2,2.818209503242282,2.017887650465041
CUST_000075,184.24222873900294,54.28160765603757,62826.6,341,156,92,0.3548387096774194,0.11730205278592376,13,0.2873900293255132,19.90390029325513,3.058651026392962,0.005865102639296188,10900.393460410556,3910.557184750733,0,3.7888888888888888,0.4574780058651026,402.7346153846154,0.29462088049820956,0.0,2,2.3581078451098954,2.5229886804541053
CUST_000076,259.32204081632653,77.74658745395304,88947.46,343,169,96,0.4402332361516035,0.14285714285714285,12,0.3177842565597668,20.215655976676384,3.1661807580174925,0.008746355685131196,10263.460991253645,3613.7026239067054,3,3.811111111111111,0.49271137026239065,526.3163313609468,0.29980709394856125,0.008746355685131196,2,3.0647277339975334,3.9972803913240265
CUST_000077,266.92438395415473,75.21127745043107,93156.61,349,164,93,0.45272206303724927,0.14326647564469913,12,0.28939828080229224,20.60028653295129,3.128939828080229,0.0028653295128939827,10988.9688252149,4154.7277936962755,2,3.8777777777777778,0.4699140401146132,568.0281097560976,0.2817699767112655,0.0057306590257879654,2,2.879436220579221,4.1120728089697245
CUST_000078,182.80026819923373,57.425882092994975,47710.87,261,138,97,0.40229885057471265,0.1685823754789272,12,0.28735632183908044,19.769348659003832,3.0344827586206895,0.0038314176245210726,10235.76766283525,3417.624521072797,2,2.9,0.5287356321839081,345.7309420289855,0.3141455024037853,0.007662835249042145,2,1.868937906462024,1.8928885152856754
CUST_000079,249.03003367003367,78.84048234516187,73961.92,297,152,95,0.4006734006734007,0.13468013468013468,11,0.24579124579124578,19.605050505050503,2.9023569023569022,0.016835016835016835,11050.136835016836,3621.212121212121,1,3.3,0.5117845117845118,486.5915789473684,0.31659025693915294,0.003367003367003367,2,1.8611429270846283,3.3608635688676927
CUST_000080,153.461992481203,48.437548761031486,40820.89,266,135,91,0.37593984962406013,0.14661654135338345,11,0.2781954887218045,19.940526315789477,2.9849624060150375,0.011278195488721804,10374.612030075188,3981.2030075187968,1,2.9555555555555557,0.5075187969924813,302.376962962963,0.3156322160157306,0.0037593984962406013,2,1.5801050026525496,1.3186543338143302
CUST_000081,158.5748611111111,47.4187766011937,57086.95,360,175,98,0.4166666666666667,0.14166666666666666,14,0.30277777777777776,19.937527777777778,3.0,0.013888888888888888,10734.945833333333,3366.6666666666665,0,4.0,0.4861111111111111,326.2111428571428,0.299030856902142,0.0,2,2.922651654601436,2.0641168566707173
CUST_000082,171.30333333333334,48.66065874214874,56530.1,330,160,97,0.403030303030303,0.16666666666666666,12,0.22727272727272727,20.218666666666667,3.021212121212121,0.006060606060606061,11026.122333333333,3892.4242424242425,0,3.6666666666666665,0.48484848484848486,353.313125,0.28406136527105175,0.0,2,2.381799363058656,2.0587393165882584
