merchant_id,avg_ticket_size,total_volume,transaction_count,unique_customers,avg_fraud_score,decline_rate,refund_rate,international_customer_ratio,mcc,merchant_name,chargeback_count,online_ratio,transactions_per_customer,repeat_customer_score,chargeback_rate,cluster,pca_1,pca_2
MERCH_00012,104.67939153439153,39568.81,378,166,26.789074074074076,0.018518518518518517,0.04497354497354497,0.17724867724867724,8674,Nike,1,0.3941798941798942,2.2771084337349397,0.4391534391534392,0.0026455026455026454,4,0.9045431634096296,-1.4255798007823193
MERCH_00013,96.06884831460675,34200.51,356,147,22.4135393258427,0.008426966292134831,0.05898876404494382,0.11797752808988764,9236,Saks Fifth Avenue,1,0.37640449438202245,2.421768707482993,0.41292134831460675,0.0028089887640449437,1,0.9419371021624726,0.7232165745361938
MERCH_00014,109.19913513513514,40403.68,370,152,24.13843243243243,0.01891891891891892,0.05405405405405406,0.14054054054054055,1848,Whole Foods,2,0.45135135135135135,2.4342105263157894,0.41081081081081083,0.005405405405405406,0,2.0028216911660293,0.17035140714844618
MERCH_00015,110.92042755344418,46697.5,421,183,25.258052256532064,0.011876484560570071,0.04275534441805225,0.18527315914489312,6724,AT&T,0,0.40380047505938244,2.300546448087432,0.4346793349168646,0.0,4,3.2191239373197873,-2.796184667072933
MERCH_00016,108.52295811518324,41455.77,382,179,26.669057591623037,0.013089005235602094,0.05235602094240838,0.18848167539267016,8394,Macys,1,0.4031413612565445,2.1340782122905027,0.468586387434555,0.002617801047120419,4,0.41949527071220066,-1.790035453147579
MERCH_00017,93.23806629834255,33752.18,362,160,26.08002762430939,0.016574585635359115,0.07734806629834254,0.16574585635359115,1997,Delta Air Lines,2,0.425414364640884,2.2625,0.4419889502762431,0.0055248618784530384,1,-0.17589078227348626,0.8708480922128856
MERCH_00018,100.0016864608076,42100.71,421,172,23.90418052256532,0.021377672209026127,0.047505938242280284,0.14726840855106887,4645,BP,2,0.36342042755344417,2.447674418604651,0.4085510688836105,0.004750593824228029,0,3.8450345102545334,-0.002399709150839226
MERCH_00019,103.56325,28997.71,280,138,25.654035714285715,0.025,0.05357142857142857,0.19285714285714287,5076,Subway,2,0.40714285714285714,2.028985507246377,0.4928571428571428,0.007142857142857143,3,-5.025471718615742,0.424748154515611
MERCH_00020,96.5923560209424,36898.28,382,170,24.544267015706804,0.010471204188481676,0.06544502617801047,0.17539267015706805,5025,Five Guys,2,0.3795811518324607,2.2470588235294118,0.44502617801047123,0.005235602094240838,4,0.7997152751219114,0.5233338338074739
MERCH_00021,105.30252148997135,36750.58,349,165,25.874240687679084,0.011461318051575931,0.054441260744985676,0.18624641833810887,9118,Best Buy,1,0.36103151862464183,2.1151515151515152,0.47277936962750716,0.0028653295128939827,3,-1.2180792477517768,-1.095048692798252
MERCH_00022,103.54305263157895,29509.77,285,135,24.92438596491228,0.031578947368421054,0.06666666666666667,0.1824561403508772,7364,Papa Johns,3,0.3929824561403509,2.111111111111111,0.47368421052631576,0.010526315789473684,3,-3.9889846565247797,1.7288702517707342
MERCH_00023,94.79564864864865,35074.39,370,165,24.357405405405405,0.016216216216216217,0.05675675675675676,0.15405405405405406,9737,Williams-Sonoma,4,0.35405405405405405,2.242424242424242,0.445945945945946,0.010810810810810811,2,0.3923055840469865,2.415207889835249
MERCH_00024,105.01608695652175,41061.29,391,166,24.75079283887468,0.005115089514066497,0.03580562659846547,0.20460358056265984,8211,Walmart,1,0.37851662404092073,2.355421686746988,0.42455242966751916,0.0025575447570332483,4,1.8955094585032366,-1.195675409680589
MERCH_00025,99.33279069767441,42713.1,430,170,25.1486511627907,0.018604651162790697,0.03488372093023256,0.17674418604651163,1693,Target,5,0.3767441860465116,2.5294117647058822,0.39534883720930236,0.011627906976744186,0,4.540831088652694,2.1151889731939275
MERCH_00026,108.62333333333333,37149.18,342,152,24.568421052631578,0.02046783625730994,0.05847953216374269,0.19883040935672514,6724,AT&T,3,0.4093567251461988,2.25,0.4444444444444444,0.008771929824561403,2,-0.4549799501089181,0.8991236758720769
MERCH_00027,106.35844504021446,39671.7,373,166,23.73048257372654,0.013404825737265416,0.06970509383378017,0.128686327077748,1867,AMC Theatres,5,0.3914209115281501,2.246987951807229,0.4450402144772118,0.013404825737265416,0,1.3704540445060553,3.024944767536896
MERCH_00028,112.0053947368421,34049.64,304,148,23.790427631578947,0.013157894736842105,0.04276315789473684,0.13815789473684212,5428,Air France-KLM,2,0.3881578947368421,2.054054054054054,0.4868421052631579,0.006578947368421052,3,-3.090971796187755,0.2194915845991672
MERCH_00029,100.08071839080459,34828.09,348,173,24.53301724137931,0.028735632183908046,0.04597701149425287,0.16954022988505746,7354,IKEA,1,0.3994252873563218,2.0115606936416186,0.49712643678160917,0.0028735632183908046,3,-2.184471269899158,-1.1786887640012234
MERCH_00030,105.05255263157895,39919.97,380,165,26.31110526315789,0.010526315789473684,0.04473684210526316,0.16842105263157894,4555,Ross Stores,0,0.3736842105263158,2.303030303030303,0.43421052631578944,0.0,4,1.1966018504788538,-2.05665473844272
MERCH_00031,105.1666091954023,36597.98,348,162,25.747614942528735,0.017241379310344827,0.03735632183908046,0.14080459770114942,5157,Google,1,0.4109195402298851,2.1481481481481484,0.4655172413793103,0.0028735632183908046,3,-1.0398900047062627,-1.15027833839014
MERCH_00032,92.47938271604939,37454.15,405,188,24.87195061728395,0.014814814814814815,0.05432098765432099,0.2123456790123457,2410,Comcast,2,0.4049382716049383,2.154255319148936,0.4641975308641975,0.0049382716049382715,4,0.7293289789836385,-0.11513415901180708
MERCH_00033,98.74474201474202,40189.11,407,183,26.31117936117936,0.029484029484029485,0.04668304668304668,0.16216216216216217,5378,Ticketmaster,0,0.3955773955773956,2.2240437158469946,0.44963144963144963,0.0,4,1.5553824985445985,-2.3794038981164074
MERCH_00034,96.57039800995025,38821.3,402,176,25.597437810945273,0.014925373134328358,0.05970149253731343,0.18159203980099503,5372,Safeway,1,0.39303482587064675,2.284090909090909,0.43781094527363185,0.0024875621890547263,4,1.6683809943550516,-0.8068070841352585
MERCH_00035,97.40425219941349,33214.85,341,157,26.156862170087976,0.026392961876832845,0.03225806451612903,0.17595307917888564,3248,Spotify,1,0.44281524926686217,2.171974522292994,0.4604105571847507,0.002932551319648094,3,-1.842437865010164,-1.0372415932713361
MERCH_00036,88.66783475783475,31122.41,351,164,25.383732193732197,0.017094017094017096,0.05698005698005698,0.17094017094017094,6616,KFC,4,0.45014245014245013,2.1402439024390243,0.4672364672364673,0.011396011396011397,2,-1.632986621695773,2.6095688057965853
MERCH_00037,86.60457142857142,30311.6,350,157,24.335514285714286,0.008571428571428572,0.037142857142857144,0.14,9276,Singapore Airlines,4,0.4,2.229299363057325,0.44857142857142857,0.011428571428571429,2,-1.060795063866465,3.0414301956456598
MERCH_00038,117.33877358490567,37313.73,318,147,25.51433962264151,0.0031446540880503146,0.059748427672955975,0.2138364779874214,5076,Subway,0,0.389937106918239,2.163265306122449,0.4622641509433962,0.0,3,-1.9383720546609844,-2.09184805155076
MERCH_00039,102.07186813186814,37154.16,364,154,23.436263736263733,0.01098901098901099,0.054945054945054944,0.1813186813186813,4555,Ross Stores,1,0.3159340659340659,2.3636363636363638,0.4230769230769231,0.0027472527472527475,1,0.9941801695264315,-0.2809873182606133
MERCH_00040,104.89334285714285,36712.67,350,155,24.2498,0.02857142857142857,0.05142857142857143,0.15142857142857144,4367,Lufthansa,1,0.44285714285714284,2.2580645161290325,0.44285714285714284,0.002857142857142857,1,-0.2531034924145357,-0.8092066459498448
MERCH_00041,103.63506925207757,37412.26,361,168,25.96426592797784,0.019390581717451522,0.038781163434903045,0.2077562326869806,4039,T-Mobile,1,0.39058171745152354,2.1488095238095237,0.46537396121883656,0.002770083102493075,4,-0.8013069581547516,-1.5359447681354403
MERCH_00042,94.99359331476322,34102.7,359,161,25.346462395543174,0.027855153203342618,0.052924791086350974,0.181058495821727,5175,Chipotle,2,0.3983286908077994,2.229813664596273,0.44846796657381616,0.005571030640668524,2,-0.5534072442675793,0.2509568728437781
MERCH_00043,100.81466257668713,32865.58,326,151,23.587269938650305,0.003067484662576687,0.05828220858895705,0.1656441717791411,4039,T-Mobile,3,0.36809815950920244,2.1589403973509933,0.46319018404907975,0.009202453987730062,2,-1.8226113469424952,1.9527417264434368
MERCH_00044,92.21148876404494,32827.29,356,161,26.013202247191014,0.025280898876404494,0.05337078651685393,0.2247191011235955,7811,Dunkin,1,0.39325842696629215,2.2111801242236027,0.4522471910112359,0.0028089887640449437,3,-1.2139759216447046,-0.7105019529568259
MERCH_00045,101.17973429951692,41888.41,414,180,24.674637681159417,0.021739130434782608,0.036231884057971016,0.1473429951690821,7752,Toyota,1,0.4106280193236715,2.3,0.4347826086956522,0.0024154589371980675,4,2.5556604150049944,-1.3534488950067358
MERCH_00046,93.55274787535411,33024.12,353,158,25.147422096317282,0.0113314447592068,0.06232294617563739,0.1671388101983003,1261,H&M,1,0.39943342776203966,2.2341772151898733,0.4475920679886686,0.0028328611898017,1,-0.7849042581899112,0.006372672245505373
MERCH_00047,90.67961077844312,30286.99,334,158,24.979730538922155,0.023952095808383235,0.05688622754491018,0.16766467065868262,6724,AT&T,4,0.4221556886227545,2.1139240506329116,0.4730538922155688,0.011976047904191617,2,-2.3587240393745352,2.654517744970681
MERCH_00048,100.44567415730339,35758.66,356,164,25.412893258426966,0.042134831460674156,0.05056179775280899,0.18820224719101122,9564,Kohls,1,0.34269662921348315,2.1707317073170733,0.46067415730337075,0.0028089887640449437,4,-0.8106708192615409,-1.328510900990806
MERCH_00049,95.97831428571429,33592.41,350,152,24.50042857142857,0.017142857142857144,0.04,0.17714285714285713,8572,Shopify,1,0.4114285714285714,2.3026315789473686,0.4342857142857143,0.002857142857142857,1,-0.5491633968607715,-0.3448660676371133
MERCH_00050,109.92024844720497,35394.32,322,138,23.491739130434784,0.015527950310559006,0.040372670807453416,0.17391304347826086,4625,Costco,0,0.41304347826086957,2.3333333333333335,0.42857142857142855,0.0,1,-0.9240898760072616,-1.5010443045071846
MERCH_00051,102.44994923857868,40365.28,394,162,25.54157360406091,0.01015228426395939,0.0583756345177665,0.16243654822335024,7747,Tesla,2,0.43147208121827413,2.432098765432099,0.4111675126903553,0.005076142131979695,0,2.5717056737642383,0.19892482542119327
MERCH_00052,106.67640949554895,35949.95,337,159,26.275370919881304,0.020771513353115726,0.04451038575667656,0.17210682492581603,1445,Netflix,1,0.3857566765578635,2.119496855345912,0.4718100890207715,0.002967359050445104,3,-1.725472014096418,-1.3162379825831032
MERCH_00053,99.95105555555554,35982.38,360,163,24.182444444444446,0.008333333333333333,0.05277777777777778,0.19166666666666668,7752,Toyota,1,0.33055555555555555,2.208588957055215,0.4527777777777778,0.002777777777777778,4,-0.3217778780883907,-0.5189796526207675
MERCH_00054,96.34301333333333,36128.63,375,160,23.281039999999997,0.008,0.037333333333333336,0.144,1579,Regal Cinemas,2,0.39466666666666667,2.34375,0.4266666666666667,0.005333333333333333,1,1.065087830726184,0.7336951212074873
MERCH_00055,96.16906914893617,36159.57,376,174,26.976462765957447,0.013297872340425532,0.031914893617021274,0.14095744680851063,8338,Zara,4,0.39095744680851063,2.160919540229885,0.4627659574468085,0.010638297872340425,2,-0.02617447256845502,1.5148526626436771
MERCH_00056,100.75189801699716,35565.42,353,156,26.88492917847025,0.0113314447592068,0.036827195467422094,0.18696883852691218,7571,Disney,4,0.35694050991501414,2.2628205128205128,0.4419263456090652,0.0113314447592068,2,-0.28592589510879146,1.7082792791785304
MERCH_00057,107.03599447513812,38747.03,362,170,25.402900552486187,0.016574585635359115,0.06353591160220995,0.17955801104972377,8892,Burger King,4,0.40331491712707185,2.1294117647058823,0.4696132596685083,0.011049723756906077,2,-0.22540666599925946,1.4826552105704043
MERCH_00058,94.27324074074075,40726.04,432,187,25.589074074074073,0.016203703703703703,0.04398148148148148,0.13194444444444445,9894,Adidas,3,0.42592592592592593,2.3101604278074865,0.4328703703703704,0.006944444444444444,0,3.1673039617597456,0.6640585698399925
MERCH_00059,94.56633689839572,35367.81,374,165,24.68360962566845,0.02406417112299465,0.034759358288770054,0.16310160427807488,5175,Chipotle,0,0.35561497326203206,2.2666666666666666,0.4411764705882353,0.0,1,0.2306160757791562,-1.6111850633558755
MERCH_00060,100.66456852791877,39661.84,394,170,23.868730964467005,0.01015228426395939,0.07106598984771574,0.1218274111675127,1880,Microsoft,2,0.4137055837563452,2.3176470588235296,0.4314720812182741,0.005076142131979695,0,2.1867963673323407,0.6710561974855396
MERCH_00061,104.89254716981132,33355.83,318,147,24.085345911949688,0.015723270440251572,0.03773584905660377,0.14465408805031446,5150,Lululemon,2,0.4308176100628931,2.163265306122449,0.4622641509433962,0.006289308176100629,3,-2.1958328269618774,0.42048395858999044
MERCH_00062,99.5684,39827.36,400,168,25.986275,0.015,0.04,0.175,9210,Verizon,2,0.36,2.380952380952381,0.42,0.005,4,2.3184984957395813,-0.23419751657538102
MERCH_00063,105.82757255936676,40108.65,379,162,23.24915567282322,0.010554089709762533,0.052770448548812667,0.13720316622691292,9032,Uber,2,0.36939313984168864,2.3395061728395063,0.42744063324538256,0.005277044854881266,0,1.8683628713866296,0.354842677581154
MERCH_00064,95.05151041666666,36499.78,384,168,24.191223958333335,0.015625,0.0625,0.15625,9347,Pizza Hut,2,0.4192708333333333,2.2857142857142856,0.4375,0.005208333333333333,1,1.0417290237166212,0.6485669650900232
MERCH_00065,100.05812883435583,32618.95,326,147,25.152147239263805,0.012269938650306749,0.03987730061349693,0.16257668711656442,8394,Macys,2,0.4171779141104294,2.2176870748299318,0.45092024539877307,0.006134969325153374,3,-1.8073815588396072,0.5477860856665736
MERCH_00066,105.99956756756755,39219.84,370,176,25.566243243243242,0.008108108108108109,0.04054054054054054,0.1864864864864865,8211,Walmart,2,0.43243243243243246,2.102272727272727,0.4756756756756757,0.005405405405405406,4,-0.4344127434948661,-0.6250129285547221
MERCH_00067,102.54798408488062,38660.59,377,169,24.31350132625995,0.021220159151193633,0.050397877984084884,0.20159151193633953,4129,Aldi,1,0.3793103448275862,2.230769230769231,0.4482758620689655,0.002652519893899204,4,0.5290170402142819,-1.1280517412114872
MERCH_00068,103.3625495049505,41758.47,404,179,24.437747524752478,0.012376237623762377,0.05693069306930693,0.1782178217821782,5372,Safeway,1,0.3910891089108911,2.2569832402234637,0.4430693069306931,0.0024752475247524753,4,2.0326053631463634,-1.097595420094133
MERCH_00069,106.46657232704403,33856.37,318,154,25.418553459119497,0.012578616352201259,0.050314465408805034,0.16037735849056603,5016,Bed Bath & Beyond,2,0.42138364779874216,2.064935064935065,0.4842767295597484,0.006289308176100629,3,-2.8080124909456723,0.14508058918105382
MERCH_00070,111.08125340599454,40766.82,367,161,24.62272479564033,0.01634877384196185,0.0653950953678474,0.15803814713896458,1880,Microsoft,2,0.39509536784741145,2.279503105590062,0.43869209809264303,0.005449591280653951,0,1.132046802392817,-0.08659881943561572
MERCH_00071,102.39949061662199,38195.01,373,164,24.621501340482574,0.02680965147453083,0.07506702412868632,0.14209115281501342,5332,McDonalds,2,0.42091152815013405,2.274390243902439,0.43967828418230565,0.005361930294906166,0,0.9903985814339502,0.33352742823995707
MERCH_00072,101.25874651810585,36351.89,359,158,23.70091922005571,0.013927576601671309,0.03064066852367688,0.16991643454038996,8892,Burger King,1,0.3955431754874652,2.2721518987341773,0.44011142061281333,0.002785515320334262,1,-0.038572725496397724,-0.7251274176690791
MERCH_00073,97.85403743315509,36597.41,374,170,23.719438502673796,0.016042780748663103,0.045454545454545456,0.20320855614973263,1880,Microsoft,0,0.42780748663101603,2.2,0.45454545454545453,0.0,4,-0.18433589083398308,-1.6813531493214846
MERCH_00074,109.78362433862434,41498.21,378,158,24.656825396825397,0.010582010582010581,0.05026455026455026,0.1931216931216931,5076,Subway,6,0.43386243386243384,2.392405063291139,0.417989417989418,0.015873015873015872,0,2.174056164240285,3.260508684064888
MERCH_00075,91.30931318681317,33236.59,364,164,24.61703296703297,0.008241758241758242,0.07142857142857142,0.1401098901098901,7364,Papa Johns,1,0.3516483516483517,2.2195121951219514,0.4505494505494505,0.0027472527472527475,1,-0.23832573734066728,0.3548953534107007
MERCH_00076,102.37600550964187,37162.49,363,158,25.889035812672173,0.02203856749311295,0.030303030303030304,0.162534435261708,1848,Whole Foods,0,0.38016528925619836,2.2974683544303796,0.43526170798898073,0.0,4,0.2254228923499674,-2.0706070673609736
MERCH_00077,98.68974137931035,34344.03,348,153,25.505488505747127,0.014367816091954023,0.03735632183908046,0.16954022988505746,2410,Comcast,3,0.39080459770114945,2.2745098039215685,0.4396551724137931,0.008620689655172414,2,-0.5199629656369116,1.2112921503905525
MERCH_00078,101.44895953757225,35101.34,346,159,27.293901734104047,0.02023121387283237,0.05202312138728324,0.15895953757225434,8060,Walgreens,0,0.40173410404624277,2.1761006289308176,0.4595375722543353,0.0,3,-1.2578001690986664,-1.9061830083123419
MERCH_00079,91.16359477124183,27896.06,306,147,25.98591503267974,0.0032679738562091504,0.049019607843137254,0.18627450980392157,2847,Cathay Pacific,1,0.4019607843137255,2.0816326530612246,0.48039215686274506,0.0032679738562091504,3,-4.089299468805248,0.13149367935046616
MERCH_00080,100.8365903307888,39628.78,393,168,26.929821882951654,0.020356234096692113,0.03307888040712468,0.17557251908396945,8467,The Home Depot,1,0.41475826972010177,2.3392857142857144,0.42748091603053434,0.002544529262086514,4,1.60544256966234,-1.4725700186847976
MERCH_00081,131.3905988023952,43884.46,334,153,23.76491017964072,0.014970059880239521,0.05089820359281437,0.19760479041916168,1261,H&M,1,0.36227544910179643,2.183006535947712,0.4580838323353294,0.0029940119760479044,4,-0.20927325946717176,-2.083377424791459
MERCH_00082,106.68151933701657,38618.71,362,157,22.22610497237569,0.0055248618784530384,0.04143646408839779,0.1464088397790055,1452,American Airlines,0,0.3729281767955801,2.305732484076433,0.43370165745856354,0.0,1,0.7746169901211784,-1.3018889041594648
MERCH_00083,97.981776504298,34195.64,349,160,24.877421203438395,0.008595988538681949,0.06017191977077364,0.16332378223495703,5150,Lululemon,3,0.4699140401146132,2.18125,0.4584527220630373,0.008595988538681949,2,-1.0245990006646046,1.5849685111571195
MERCH_00084,97.33293023255813,41853.159999999996,430,179,23.357953488372093,0.011627906976744186,0.05116279069767442,0.16744186046511628,8394,Macys,2,0.3697674418604651,2.4022346368715084,0.41627906976744183,0.004651162790697674,0,3.7779250706539615,0.1792674276828241
MERCH_00085,101.39139880952382,34067.51,336,160,24.823065476190475,0.002976190476190476,0.0744047619047619,0.17261904761904762,7238,Wayfair,4,0.375,2.1,0.47619047619047616,0.011904761904761904,2,-1.6683844587113357,2.6289765242076815
MERCH_00086,120.76356923076924,39248.16,325,154,25.126553846153847,0.015384615384615385,0.03076923076923077,0.19384615384615383,1551,Neiman Marcus,4,0.4123076923076923,2.1103896103896105,0.4738461538461538,0.012307692307692308,2,-1.6256557692229279,0.8351047450120952
MERCH_00087,112.3418306010929,41117.11,366,155,23.790136612021858,0.0273224043715847,0.07103825136612021,0.15846994535519127,9894,Adidas,1,0.3797814207650273,2.361290322580645,0.4234972677595628,0.00273224043715847,4,1.64489150623195,-0.8891086191781965
MERCH_00088,104.38048387096775,38829.54,372,168,24.118924731182794,0.008064516129032258,0.07258064516129033,0.15053763440860216,6011,Shell,1,0.3682795698924731,2.2142857142857144,0.45161290322580644,0.002688172043010753,4,0.7013185358285906,-0.4297219106758013
MERCH_00089,111.28066265060241,36945.18,332,151,25.616295180722894,0.015060240963855422,0.03614457831325301,0.1746987951807229,1880,Microsoft,0,0.3855421686746988,2.198675496688742,0.45481927710843373,0.0,3,-1.3240915086898875,-2.234730378274469
MERCH_00090,115.48095930232557,39725.45,344,155,24.879505813953486,0.02616279069767442,0.040697674418604654,0.18023255813953487,5076,Subway,1,0.37790697674418605,2.2193548387096773,0.45058139534883723,0.0029069767441860465,4,-0.34689485334753134,-1.6890856426823806
MERCH_00091,98.97723076923076,32167.6,325,155,24.645323076923077,0.018461538461538463,0.036923076923076927,0.19692307692307692,5016,Bed Bath & Beyond,2,0.3569230769230769,2.096774193548387,0.47692307692307695,0.006153846153846154,3,-2.7302063114739994,0.17873972724381723
MERCH_00092,97.7447554347826,35970.07,368,165,27.28353260869565,0.021739130434782608,0.024456521739130436,0.15760869565217392,7238,Wayfair,2,0.4429347826086957,2.2303030303030305,0.4483695652173913,0.005434782608695652,4,-0.23530559054859854,-0.46009286255705667
MERCH_00093,94.21520775623269,34011.69,361,158,24.195540166204985,0.0332409972299169,0.05817174515235457,0.1772853185595568,4039,T-Mobile,1,0.4182825484764543,2.2848101265822787,0.4376731301939058,0.002770083102493075,1,-0.1875633780542225,-0.3796890522483478
MERCH_00094,101.32364672364672,35564.6,351,160,24.11783475783476,0.017094017094017096,0.05982905982905983,0.150997150997151,2407,Chick-fil-A,1,0.4131054131054131,2.19375,0.45584045584045585,0.002849002849002849,1,-0.6610919482443844,-0.404368825617803
MERCH_00095,103.9492200557103,37317.77,359,164,24.693621169916437,0.027855153203342618,0.052924791086350974,0.12534818941504178,7811,Dunkin,3,0.4011142061281337,2.1890243902439024,0.4568245125348189,0.008356545961002786,2,-0.010271454856065504,0.8948281749856019
MERCH_00096,96.37296296296296,31224.84,324,157,23.63280864197531,0.021604938271604937,0.046296296296296294,0.1574074074074074,7468,United Airlines,3,0.37037037037037035,2.0636942675159236,0.4845679012345679,0.009259259259259259,3,-2.793169332362989,1.5827570217992093
MERCH_00097,98.075522875817,30011.11,306,144,23.938202614379087,0.013071895424836602,0.032679738562091505,0.16339869281045752,6555,Charter Communications,1,0.43137254901960786,2.125,0.47058823529411764,0.0032679738562091504,3,-3.4563873935678613,-0.187916628498923
MERCH_00098,103.306953125,39669.87,384,167,25.217109375000003,0.018229166666666668,0.0703125,0.1953125,3738,Expedia,1,0.3802083333333333,2.2994011976047903,0.43489583333333337,0.0026041666666666665,4,1.3802894417345404,-0.885215506749553
MERCH_00099,108.26896276595744,40709.13,376,164,23.476755319148936,0.018617021276595744,0.07446808510638298,0.14627659574468085,8467,The Home Depot,5,0.3829787234042553,2.292682926829268,0.43617021276595747,0.013297872340425532,0,1.8397207976110366,2.8899547036430735
MERCH_00100,96.34376899696048,31697.1,329,153,26.320091185410334,0.02735562310030395,0.0486322188449848,0.1398176291793313,8394,Macys,2,0.4012158054711246,2.150326797385621,0.4650455927051672,0.0060790273556231,3,-2.1656951286357797,0.3963213273524317
MERCH_00101,112.48140401146132,39256.01,349,171,23.30220630372493,0.008595988538681949,0.034383954154727794,0.1489971346704871,2410,Comcast,3,0.4269340974212034,2.0409356725146197,0.4899713467048711,0.008595988538681949,3,-1.1460729144280688,0.4323254927573888
MERCH_00102,100.13537993920973,32944.54,329,157,23.270699088145896,0.0182370820668693,0.0729483282674772,0.18541033434650456,9605,Amazon,6,0.3677811550151976,2.0955414012738856,0.4772036474164133,0.0182370820668693,2,-1.926031688344664,4.536933041018152
MERCH_00103,96.96431266846362,35973.76,371,163,22.976388140161724,0.016172506738544475,0.0431266846361186,0.16172506738544473,7349,Taco Bell,3,0.3881401617250674,2.276073619631902,0.43935309973045816,0.008086253369272238,2,0.5698439264925184,1.4144523568619605
MERCH_00104,103.9649720670391,37219.46,358,162,25.750446927374302,0.01675977653631285,0.07541899441340782,0.2011173184357542,5372,Safeway,0,0.38268156424581007,2.2098765432098766,0.4525139664804469,0.0,4,-0.34749373489529994,-1.6885306329316516
MERCH_00105,102.37615803814715,37572.05,367,161,24.339782016348774,0.01907356948228883,0.04904632152588556,0.15258855585831063,2407,Chick-fil-A,2,0.3896457765667575,2.279503105590062,0.43869209809264303,0.005449591280653951,1,0.6365501912255838,0.1819608366434124
MERCH_00106,101.15186700767262,39550.38,391,164,24.32695652173913,0.0076726342710997444,0.04859335038363171,0.13554987212276215,8211,Walmart,2,0.4092071611253197,2.3841463414634148,0.4194373401534527,0.005115089514066497,0,2.2626254111909927,0.4058237314964933
MERCH_00107,120.08629179331307,39508.39,329,150,23.352097264437692,0.0243161094224924,0.03343465045592705,0.1398176291793313,9236,Saks Fifth Avenue,1,0.3799392097264438,2.1933333333333334,0.45592705167173253,0.00303951367781155,3,-0.7715272427669732,-1.505073807623548
MERCH_00108,108.12455128205129,33734.86,312,144,27.108205128205128,0.016025641025641024,0.05128205128205128,0.09615384615384616,9695,Tesco,0,0.42628205128205127,2.1666666666666665,0.46153846153846156,0.0,3,-2.2710463998316244,-1.592921283269005
MERCH_00109,88.01326869806094,31772.79,361,164,25.62523545706371,0.019390581717451522,0.07202216066481995,0.1772853185595568,6111,Gap Inc,1,0.3988919667590028,2.201219512195122,0.45429362880886426,0.002770083102493075,1,-0.9412659167054124,0.0599944714442016
